bus_id,route_id,timestamp,hour_of_day,day_of_week,minute_of_day,is_morning_rush,is_evening_rush,is_rush_hour,is_weekend,distance_to_next_stop_km,current_speed_kmh,speed_ratio,stop_sequence,scheduled_travel_time_min,bearing,route_id_encoded,delay_next_stop_minutes
BUS-011,ROUTE-1,2026-08-31T13:37:26Z,7.0,0.0,457.0,1.0,0.0,1.0,0.0,3.02,15.8,0.632,1.0,9.1,21.9,1.0,5
BUS-012,CAMPUS-EXPRESS,2026-08-05T13:06:10Z,7.0,2.0,426.0,1.0,0.0,1.0,0.0,4.4,9.1,0.364,2.0,12.7,14.2,5.0,21
BUS-003,CAMPUS-EXPRESS,2026-08-14T22:36:59Z,16.0,4.0,996.0,0.0,0.0,0.0,0.0,3.13,11.0,0.44,10.0,8.3,194.7,5.0,11
BUS-014,CAMPUS-EXPRESS,2026-08-30T14:20:40Z,8.0,6.0,500.0,1.0,0.0,1.0,1.0,0.74,26.0,1.04,7.0,3.7,198.4,5.0,0
BUS-019,ROUTE-NORTH,2026-08-19T14:41:10Z,8.0,2.0,521.0,1.0,0.0,1.0,0.0,3.0,11.9,0.476,7.0,8.4,302.8,1.0,11
BUS-004,ROUTE-NORTH,2026-08-14T17:56:34Z,11.0,4.0,716.0,0.0,0.0,0.0,0.0,3.77,34.6,1.384,2.0,10.5,47.0,1.0,-3
BUS-002,ROUTE-NORTH,2026-08-28T23:14:09Z,17.0,4.0,1034.0,0.0,1.0,1.0,0.0,2.51,14.0,0.56,4.0,6.7,145.9,1.0,10
BUS-006,ROUTE-NORTH,2026-08-27T13:04:42Z,7.0,3.0,424.0,1.0,0.0,1.0,0.0,1.34,13.8,0.552,8.0,2.4,28.1,1.0,12
BUS-018,ROUTE-2,2026-08-26T22:47:43Z,16.0,2.0,1007.0,0.0,0.0,0.0,0.0,2.05,16.9,0.676,1.0,7.0,252.9,2.0,-1
BUS-014,ROUTE-1,2026-08-04T22:01:03Z,16.0,1.0,961.0,0.0,0.0,0.0,0.0,3.36,19.6,0.784,8.0,8.8,236.8,1.0,4
BUS-010,ROUTE-3,2026-08-17T12:50:45Z,6.0,0.0,410.0,0.0,0.0,0.0,0.0,0.81,30.9,1.236,4.0,3.7,210.0,3.0,-1
BUS-006,ROUTE-1,2026-08-24T12:29:02Z,6.0,0.0,389.0,0.0,0.0,0.0,0.0,4.16,30.4,1.216,3.0,11.1,313.4,1.0,-1
BUS-015,CAMPUS-EXPRESS,2026-08-15T19:51:59Z,13.0,5.0,831.0,0.0,0.0,0.0,1.0,0.96,30.3,1.212,9.0,2.6,130.7,5.0,4
BUS-009,CAMPUS-EXPRESS,2026-08-12T22:07:23Z,16.0,2.0,967.0,0.0,0.0,0.0,0.0,4.23,30.2,1.208,2.0,11.1,206.5,5.0,-3
BUS-008,ROUTE-SOUTH,2026-08-23T21:26:18Z,15.0,6.0,926.0,0.0,0.0,0.0,1.0,1.82,41.4,1.656,9.0,5.8,313.5,2.0,-5
BUS-011,ROUTE-SOUTH,2026-08-25T14:42:11Z,8.0,1.0,522.0,1.0,0.0,1.0,0.0,3.72,13.4,0.536,5.0,9.0,301.9,2.0,12
BUS-018,ROUTE-1,2026-08-31T23:48:38Z,17.0,0.0,1068.0,0.0,1.0,1.0,0.0,1.77,13.8,0.552,4.0,3.5,192.1,1.0,10
BUS-007,ROUTE-SOUTH,2026-08-10T23:33:43Z,17.0,0.0,1053.0,0.0,1.0,1.0,0.0,1.55,13.1,0.524,4.0,3.1,97.0,2.0,12
BUS-011,ROUTE-1,2026-08-24T14:58:36Z,8.0,0.0,538.0,1.0,0.0,1.0,0.0,1.15,15.6,0.624,6.0,3.1,256.7,1.0,10
BUS-005,ROUTE-1,2026-08-28T14:07:49Z,8.0,4.0,487.0,1.0,0.0,1.0,0.0,0.31,10.5,0.42,10.0,2.0,295.6,1.0,7
BUS-002,ROUTE-2,2026-08-21T19:08:45Z,13.0,4.0,788.0,0.0,0.0,0.0,0.0,0.17,34.7,1.388,7.0,2.0,122.2,2.0,0
BUS-019,ROUTE-2,2026-08-06T22:20:51Z,16.0,3.0,980.0,0.0,0.0,0.0,0.0,4.29,28.6,1.144,2.0,10.2,206.1,2.0,1
BUS-011,ROUTE-1,2026-08-14T13:03:15Z,7.0,4.0,423.0,1.0,0.0,1.0,0.0,0.81,17.1,0.684,9.0,3.4,161.1,1.0,6
BUS-019,CAMPUS-EXPRESS,2026-08-04T21:25:45Z,15.0,1.0,925.0,0.0,0.0,0.0,0.0,2.74,17.5,0.7,10.0,8.5,202.4,5.0,6
BUS-003,ROUTE-3,2026-08-09T15:37:37Z,9.0,6.0,577.0,1.0,0.0,1.0,1.0,0.25,32.8,1.312,7.0,2.0,171.4,3.0,-1
BUS-001,ROUTE-3,2026-08-28T19:04:38Z,13.0,4.0,784.0,0.0,0.0,0.0,0.0,0.4,16.0,0.64,7.0,2.5,181.7,3.0,-2
BUS-009,ROUTE-NORTH,2026-08-22T21:30:42Z,15.0,5.0,930.0,0.0,0.0,0.0,1.0,3.64,33.9,1.356,10.0,9.1,3.5,1.0,1
BUS-018,CAMPUS-EXPRESS,2026-08-26T12:21:30Z,6.0,2.0,381.0,0.0,0.0,0.0,0.0,2.4,27.2,1.088,7.0,5.8,320.3,5.0,0
BUS-017,ROUTE-2,2026-08-03T23:51:03Z,17.0,0.0,1071.0,0.0,1.0,1.0,0.0,1.36,11.6,0.464,8.0,3.2,248.6,2.0,14
BUS-001,CAMPUS-EXPRESS,2026-08-02T15:19:20Z,9.0,6.0,559.0,1.0,0.0,1.0,1.0,2.73,36.4,1.456,3.0,6.1,24.3,5.0,-2
BUS-006,ROUTE-1,2026-08-19T15:27:09Z,9.0,2.0,567.0,1.0,0.0,1.0,0.0,4.36,11.3,0.452,9.0,12.3,79.4,1.0,17
BUS-014,ROUTE-3,2026-08-07T03:09:54Z,21.0,4.0,1269.0,0.0,0.0,0.0,0.0,0.42,23.9,0.956,8.0,2.7,327.6,3.0,3
BUS-014,ROUTE-1,2026-08-29T19:20:21Z,13.0,5.0,800.0,0.0,0.0,0.0,1.0,3.9,30.2,1.208,6.0,9.8,69.5,1.0,0
BUS-017,ROUTE-3,2026-08-12T22:36:40Z,16.0,2.0,996.0,0.0,0.0,0.0,0.0,3.33,30.7,1.228,2.0,10.2,115.6,3.0,-3
BUS-020,ROUTE-SOUTH,2026-08-15T15:32:42Z,9.0,5.0,572.0,1.0,0.0,1.0,1.0,3.61,23.1,0.924,7.0,8.5,86.2,2.0,3
BUS-008,ROUTE-SOUTH,2026-08-07T14:55:27Z,8.0,4.0,535.0,1.0,0.0,1.0,0.0,0.96,4.8,0.192,6.0,2.4,45.4,2.0,15
BUS-011,ROUTE-NORTH,2026-08-20T22:50:21Z,16.0,3.0,1010.0,0.0,0.0,0.0,0.0,4.39,19.5,0.78,9.0,11.3,199.0,1.0,9
BUS-002,ROUTE-2,2026-08-24T03:33:45Z,21.0,0.0,1293.0,0.0,0.0,0.0,0.0,2.7,13.9,0.556,9.0,6.1,258.6,2.0,13
BUS-015,ROUTE-2,2026-08-31T15:40:53Z,9.0,0.0,580.0,1.0,0.0,1.0,0.0,3.38,20.3,0.812,5.0,10.2,167.4,2.0,5
BUS-007,CAMPUS-EXPRESS,2026-08-24T20:52:40Z,14.0,0.0,892.0,0.0,0.0,0.0,0.0,1.32,26.5,1.06,4.0,3.1,218.7,5.0,0
BUS-001,ROUTE-2,2026-08-09T16:54:24Z,10.0,6.0,654.0,1.0,0.0,1.0,1.0,1.72,20.7,0.828,3.0,3.9,255.1,2.0,2
BUS-003,ROUTE-NORTH,2026-08-09T12:00:03Z,6.0,6.0,360.0,0.0,0.0,0.0,1.0,3.4,36.8,1.472,6.0,10.4,285.6,1.0,-4
BUS-019,CAMPUS-EXPRESS,2026-08-15T14:33:17Z,8.0,5.0,513.0,1.0,0.0,1.0,1.0,3.33,23.1,0.924,9.0,8.0,316.4,5.0,1
BUS-004,ROUTE-1,2026-08-26T13:41:53Z,7.0,2.0,461.0,1.0,0.0,1.0,0.0,3.92,9.2,0.368,4.0,11.2,209.1,1.0,18
BUS-019,ROUTE-3,2026-08-31T12:30:53Z,6.0,0.0,390.0,0.0,0.0,0.0,0.0,0.64,18.5,0.74,4.0,2.6,279.8,3.0,1
BUS-015,CAMPUS-EXPRESS,2026-08-16T23:04:33Z,17.0,6.0,1024.0,0.0,1.0,1.0,1.0,3.38,29.6,1.184,3.0,8.5,75.7,5.0,-1
BUS-014,ROUTE-2,2026-08-18T22:41:07Z,16.0,1.0,1001.0,0.0,0.0,0.0,0.0,4.27,16.5,0.66,8.0,10.3,38.0,2.0,9
BUS-020,ROUTE-1,2026-08-02T15:21:46Z,9.0,6.0,561.0,1.0,0.0,1.0,1.0,3.73,28.2,1.128,5.0,8.8,34.1,1.0,1
BUS-005,ROUTE-2,2026-08-05T13:55:16Z,7.0,2.0,475.0,1.0,0.0,1.0,0.0,2.44,12.4,0.496,8.0,7.4,330.8,2.0,10
BUS-019,ROUTE-3,2026-08-20T18:06:15Z,12.0,3.0,726.0,0.0,0.0,0.0,0.0,1.97,27.6,1.104,6.0,6.2,114.7,3.0,-1
BUS-001,ROUTE-SOUTH,2026-08-11T15:27:46Z,9.0,1.0,567.0,1.0,0.0,1.0,0.0,3.46,13.3,0.532,1.0,9.2,157.3,2.0,9
BUS-001,ROUTE-2,2026-08-12T21:03:20Z,15.0,2.0,903.0,0.0,0.0,0.0,0.0,1.19,24.9,0.996,2.0,3.2,347.9,2.0,0
BUS-001,ROUTE-NORTH,2026-08-04T22:39:32Z,16.0,1.0,999.0,0.0,0.0,0.0,0.0,0.29,19.5,0.78,1.0,2.0,273.6,1.0,-2
BUS-015,ROUTE-1,2026-08-29T14:25:41Z,8.0,5.0,505.0,1.0,0.0,1.0,1.0,2.32,39.2,1.568,5.0,7.0,249.2,1.0,1
BUS-017,ROUTE-3,2026-08-06T13:38:26Z,7.0,3.0,458.0,1.0,0.0,1.0,0.0,4.3,16.6,0.664,9.0,12.6,269.1,3.0,15
BUS-020,ROUTE-1,2026-08-07T13:33:10Z,7.0,4.0,453.0,1.0,0.0,1.0,0.0,1.52,20.4,0.816,10.0,5.4,138.9,1.0,10
BUS-017,CAMPUS-EXPRESS,2026-08-24T17:23:32Z,11.0,0.0,683.0,0.0,0.0,0.0,0.0,3.31,22.3,0.892,1.0,8.1,234.5,5.0,2
BUS-010,ROUTE-NORTH,2026-08-05T13:37:58Z,7.0,2.0,457.0,1.0,0.0,1.0,0.0,4.21,16.0,0.64,10.0,11.5,275.8,1.0,14
BUS-016,CAMPUS-EXPRESS,2026-08-09T02:39:10Z,20.0,6.0,1239.0,0.0,1.0,1.0,1.0,1.29,29.3,1.172,6.0,4.7,171.7,5.0,-1
BUS-011,ROUTE-SOUTH,2026-08-28T18:16:48Z,12.0,4.0,736.0,0.0,0.0,0.0,0.0,3.16,22.5,0.9,6.0,7.9,218.8,2.0,4
BUS-019,ROUTE-2,2026-08-14T22:17:11Z,16.0,4.0,977.0,0.0,0.0,0.0,0.0,1.59,22.2,0.888,9.0,3.3,192.6,2.0,4
BUS-006,ROUTE-1,2026-08-05T14:42:35Z,8.0,2.0,522.0,1.0,0.0,1.0,0.0,0.97,8.8,0.352,5.0,4.1,70.5,1.0,8
BUS-014,ROUTE-3,2026-08-16T00:13:24Z,18.0,6.0,1093.0,0.0,1.0,1.0,1.0,4.46,34.0,1.36,2.0,11.6,325.4,3.0,-4
BUS-016,ROUTE-3,2026-08-10T13:01:13Z,7.0,0.0,421.0,1.0,0.0,1.0,0.0,0.18,10.3,0.412,1.0,2.0,345.0,3.0,4
BUS-013,ROUTE-NORTH,2026-08-28T21:50:00Z,15.0,4.0,950.0,0.0,0.0,0.0,0.0,4.17,31.3,1.252,1.0,10.8,199.5,1.0,-4
BUS-013,CAMPUS-EXPRESS,2026-08-12T14:05:10Z,8.0,2.0,485.0,1.0,0.0,1.0,0.0,1.27,5.6,0.224,7.0,2.2,323.3,5.0,22
BUS-005,CAMPUS-EXPRESS,2026-08-03T19:51:15Z,13.0,0.0,831.0,0.0,0.0,0.0,0.0,2.17,20.0,0.8,3.0,5.2,113.1,5.0,3
BUS-015,ROUTE-1,2026-08-26T00:04:11Z,18.0,2.0,1084.0,0.0,1.0,1.0,0.0,0.21,10.8,0.432,3.0,2.4,252.7,1.0,3
BUS-006,ROUTE-1,2026-08-22T19:16:34Z,13.0,5.0,796.0,0.0,0.0,0.0,1.0,2.02,32.0,1.28,6.0,6.6,121.1,1.0,0
BUS-001,ROUTE-2,2026-08-10T17:51:47Z,11.0,0.0,711.0,0.0,0.0,0.0,0.0,1.25,30.9,1.236,8.0,2.5,39.3,2.0,4
BUS-009,ROUTE-NORTH,2026-08-02T14:19:43Z,8.0,6.0,499.0,1.0,0.0,1.0,1.0,4.13,32.4,1.296,9.0,10.9,160.5,1.0,-2
BUS-003,ROUTE-SOUTH,2026-08-31T21:00:38Z,15.0,0.0,900.0,0.0,0.0,0.0,0.0,1.98,24.2,0.968,2.0,4.5,177.8,2.0,0
BUS-008,ROUTE-NORTH,2026-08-15T15:14:29Z,9.0,5.0,554.0,1.0,0.0,1.0,1.0,0.51,31.0,1.24,5.0,2.0,30.3,1.0,2
BUS-020,ROUTE-3,2026-08-06T22:05:15Z,16.0,3.0,965.0,0.0,0.0,0.0,0.0,2.21,31.0,1.24,7.0,6.1,139.2,3.0,-1
BUS-011,ROUTE-3,2026-08-02T21:37:08Z,15.0,6.0,937.0,0.0,0.0,0.0,1.0,3.65,34.2,1.368,8.0,9.3,58.3,3.0,-2
BUS-010,ROUTE-2,2026-08-08T18:16:06Z,12.0,5.0,736.0,0.0,0.0,0.0,1.0,3.07,38.5,1.54,7.0,8.1,247.0,2.0,-2
BUS-019,ROUTE-NORTH,2026-08-21T16:14:12Z,10.0,4.0,614.0,1.0,0.0,1.0,0.0,0.32,8.0,0.32,3.0,2.0,171.8,1.0,6
BUS-015,ROUTE-NORTH,2026-08-10T21:27:48Z,15.0,0.0,927.0,0.0,0.0,0.0,0.0,2.46,18.9,0.756,3.0,5.2,260.5,1.0,4
BUS-010,ROUTE-SOUTH,2026-08-27T21:23:05Z,15.0,3.0,923.0,0.0,0.0,0.0,0.0,1.98,16.2,0.648,6.0,5.3,77.4,2.0,4
BUS-010,CAMPUS-EXPRESS,2026-08-08T23:54:39Z,17.0,5.0,1074.0,0.0,1.0,1.0,1.0,0.7,30.9,1.236,5.0,2.6,106.0,5.0,0
BUS-014,CAMPUS-EXPRESS,2026-08-30T13:15:57Z,7.0,6.0,435.0,1.0,0.0,1.0,1.0,2.44,37.4,1.496,6.0,7.5,27.5,5.0,-2
BUS-009,ROUTE-3,2026-08-11T15:25:04Z,9.0,1.0,565.0,1.0,0.0,1.0,0.0,2.2,6.2,0.248,8.0,7.5,212.4,3.0,19
BUS-011,CAMPUS-EXPRESS,2026-08-29T21:30:35Z,15.0,5.0,930.0,0.0,0.0,0.0,1.0,0.51,35.9,1.436,9.0,2.3,36.3,5.0,3
BUS-007,CAMPUS-EXPRESS,2026-08-08T04:27:38Z,22.0,5.0,1347.0,0.0,0.0,0.0,1.0,0.33,33.8,1.352,7.0,2.0,182.3,5.0,1
BUS-008,ROUTE-SOUTH,2026-08-28T00:54:37Z,18.0,4.0,1134.0,0.0,1.0,1.0,0.0,1.65,12.1,0.484,4.0,4.3,327.5,2.0,11
BUS-011,ROUTE-SOUTH,2026-08-27T15:25:03Z,9.0,3.0,565.0,1.0,0.0,1.0,0.0,2.86,6.2,0.248,10.0,8.4,205.0,2.0,27
BUS-016,CAMPUS-EXPRESS,2026-08-19T16:47:11Z,10.0,2.0,647.0,1.0,0.0,1.0,0.0,3.15,12.7,0.508,7.0,8.6,144.3,5.0,12
BUS-016,ROUTE-2,2026-08-02T20:51:06Z,14.0,6.0,891.0,0.0,0.0,0.0,1.0,4.24,22.8,0.912,3.0,10.7,143.1,2.0,-1
BUS-007,ROUTE-1,2026-08-11T22:43:44Z,16.0,1.0,1003.0,0.0,0.0,0.0,0.0,2.0,30.0,1.2,10.0,7.0,189.4,1.0,3
BUS-003,ROUTE-NORTH,2026-08-28T17:19:38Z,11.0,4.0,679.0,0.0,0.0,0.0,0.0,0.59,18.7,0.748,6.0,2.0,114.9,1.0,4
BUS-007,ROUTE-NORTH,2026-08-12T20:12:13Z,14.0,2.0,852.0,0.0,0.0,0.0,0.0,0.44,36.2,1.448,9.0,2.8,159.5,1.0,3
BUS-008,ROUTE-NORTH,2026-08-07T20:38:54Z,14.0,4.0,878.0,0.0,0.0,0.0,0.0,1.13,24.2,0.968,1.0,4.3,3.8,1.0,-1
BUS-011,ROUTE-2,2026-08-30T15:55:14Z,9.0,6.0,595.0,1.0,0.0,1.0,1.0,4.48,42.2,1.688,9.0,11.9,295.9,2.0,-1
BUS-009,ROUTE-2,2026-08-14T15:58:09Z,9.0,4.0,598.0,1.0,0.0,1.0,0.0,1.26,17.5,0.7,1.0,4.9,111.5,2.0,7
BUS-005,ROUTE-SOUTH,2026-08-29T23:23:44Z,17.0,5.0,1043.0,0.0,1.0,1.0,1.0,0.72,35.9,1.436,6.0,3.0,145.9,2.0,1
BUS-020,ROUTE-3,2026-08-31T18:39:03Z,12.0,0.0,759.0,0.0,0.0,0.0,0.0,2.39,21.7,0.868,4.0,6.0,71.0,3.0,1
BUS-010,ROUTE-1,2026-08-02T13:36:24Z,7.0,6.0,456.0,1.0,0.0,1.0,1.0,1.39,29.6,1.184,1.0,3.9,105.1,1.0,-1
BUS-007,ROUTE-1,2026-08-16T00:55:12Z,18.0,6.0,1135.0,0.0,1.0,1.0,1.0,0.65,31.6,1.264,8.0,2.0,338.3,1.0,2
BUS-014,ROUTE-SOUTH,2026-08-26T13:49:47Z,7.0,2.0,469.0,1.0,0.0,1.0,0.0,3.9,6.3,0.252,5.0,10.9,154.9,2.0,35
BUS-019,ROUTE-NORTH,2026-08-21T14:33:28Z,8.0,4.0,513.0,1.0,0.0,1.0,0.0,1.77,4.2,0.168,4.0,4.4,295.0,1.0,27
BUS-015,ROUTE-2,2026-08-10T22:54:10Z,16.0,0.0,1014.0,0.0,0.0,0.0,0.0,2.11,31.1,1.244,9.0,4.8,0.2,2.0,4
BUS-006,ROUTE-SOUTH,2026-08-15T13:09:14Z,7.0,5.0,429.0,1.0,0.0,1.0,1.0,1.74,33.9,1.356,4.0,5.1,284.5,2.0,-2
BUS-007,ROUTE-3,2026-08-07T23:36:18Z,17.0,4.0,1056.0,0.0,1.0,1.0,0.0,3.06,14.3,0.572,7.0,8.3,11.9,3.0,16
BUS-019,ROUTE-SOUTH,2026-08-22T20:00:38Z,14.0,5.0,840.0,0.0,0.0,0.0,1.0,0.67,25.8,1.032,1.0,2.0,292.8,2.0,0
BUS-020,ROUTE-3,2026-08-14T20:02:08Z,14.0,4.0,842.0,0.0,0.0,0.0,0.0,3.23,9.5,0.38,1.0,8.9,288.5,3.0,12
BUS-003,ROUTE-2,2026-08-13T23:40:27Z,17.0,3.0,1060.0,0.0,1.0,1.0,0.0,0.76,17.4,0.696,2.0,3.4,38.4,2.0,2
BUS-003,ROUTE-SOUTH,2026-08-05T15:07:08Z,9.0,2.0,547.0,1.0,0.0,1.0,0.0,2.8,12.1,0.484,9.0,8.5,350.8,2.0,15
BUS-008,ROUTE-NORTH,2026-08-04T19:29:53Z,13.0,1.0,809.0,0.0,0.0,0.0,0.0,3.45,21.8,0.872,3.0,8.6,120.5,1.0,-1
BUS-001,ROUTE-3,2026-08-17T22:20:35Z,16.0,0.0,980.0,0.0,0.0,0.0,0.0,2.12,26.6,1.064,3.0,7.2,177.3,3.0,-1
BUS-013,ROUTE-3,2026-08-11T13:57:36Z,7.0,1.0,477.0,1.0,0.0,1.0,0.0,2.81,18.3,0.732,2.0,8.1,72.5,3.0,4
BUS-019,ROUTE-SOUTH,2026-08-25T17:12:02Z,11.0,1.0,672.0,0.0,0.0,0.0,0.0,3.61,20.7,0.828,3.0,8.7,264.1,2.0,1
BUS-005,CAMPUS-EXPRESS,2026-08-07T23:48:10Z,17.0,4.0,1068.0,0.0,1.0,1.0,0.0,0.51,4.0,0.16,8.0,2.5,249.0,5.0,12
BUS-008,CAMPUS-EXPRESS,2026-08-13T21:50:20Z,15.0,3.0,950.0,0.0,0.0,0.0,0.0,1.52,30.7,1.228,1.0,5.5,307.3,5.0,0
BUS-004,ROUTE-3,2026-08-14T17:30:52Z,11.0,4.0,690.0,0.0,0.0,0.0,0.0,3.71,25.1,1.004,3.0,10.5,190.3,3.0,-1
BUS-003,ROUTE-2,2026-08-29T17:32:16Z,11.0,5.0,692.0,0.0,0.0,0.0,1.0,1.06,24.5,0.98,8.0,3.3,81.3,2.0,2
BUS-016,ROUTE-3,2026-08-09T15:02:20Z,9.0,6.0,542.0,1.0,0.0,1.0,1.0,1.8,31.5,1.26,2.0,6.2,36.6,3.0,-1
BUS-003,ROUTE-3,2026-08-02T13:00:46Z,7.0,6.0,420.0,1.0,0.0,1.0,1.0,1.49,44.0,1.76,2.0,4.8,320.3,3.0,-2
BUS-013,CAMPUS-EXPRESS,2026-08-12T14:44:16Z,8.0,2.0,524.0,1.0,0.0,1.0,0.0,2.15,9.0,0.36,8.0,6.0,270.2,5.0,18
BUS-012,ROUTE-2,2026-08-08T13:04:04Z,7.0,5.0,424.0,1.0,0.0,1.0,1.0,3.2,33.9,1.356,9.0,9.9,332.8,2.0,-2
BUS-014,ROUTE-2,2026-08-26T22:47:21Z,16.0,2.0,1007.0,0.0,0.0,0.0,0.0,0.75,20.7,0.828,6.0,2.0,203.0,2.0,2
BUS-009,ROUTE-1,2026-08-15T18:12:30Z,12.0,5.0,732.0,0.0,0.0,0.0,1.0,2.13,34.3,1.372,8.0,6.5,202.9,1.0,4
BUS-012,ROUTE-3,2026-08-25T20:04:53Z,14.0,1.0,844.0,0.0,0.0,0.0,0.0,1.77,23.5,0.94,8.0,3.5,300.7,3.0,2
BUS-020,ROUTE-NORTH,2026-08-13T22:19:29Z,16.0,3.0,979.0,0.0,0.0,0.0,0.0,0.29,15.4,0.616,6.0,2.0,26.5,1.0,1
BUS-012,ROUTE-1,2026-08-12T17:38:38Z,11.0,2.0,698.0,0.0,0.0,0.0,0.0,0.47,20.6,0.824,8.0,2.2,4.0,1.0,3
BUS-007,ROUTE-NORTH,2026-08-22T20:36:03Z,14.0,5.0,876.0,0.0,0.0,0.0,1.0,0.85,31.5,1.26,9.0,2.0,336.9,1.0,2
BUS-016,ROUTE-1,2026-08-23T13:20:22Z,7.0,6.0,440.0,1.0,0.0,1.0,1.0,4.5,29.7,1.188,6.0,13.2,66.3,1.0,-1
BUS-013,ROUTE-3,2026-08-06T14:14:37Z,8.0,3.0,494.0,1.0,0.0,1.0,0.0,0.12,13.8,0.552,7.0,2.0,80.4,3.0,8
BUS-002,ROUTE-2,2026-08-25T16:42:30Z,10.0,1.0,642.0,1.0,0.0,1.0,0.0,2.71,13.2,0.528,3.0,8.3,42.3,2.0,9
BUS-002,ROUTE-2,2026-08-12T18:34:00Z,12.0,2.0,754.0,0.0,0.0,0.0,0.0,3.68,24.8,0.992,8.0,9.4,146.1,2.0,2
BUS-008,ROUTE-3,2026-08-20T16:54:13Z,10.0,3.0,654.0,1.0,0.0,1.0,0.0,0.26,7.7,0.308,2.0,2.0,97.5,3.0,2
BUS-001,CAMPUS-EXPRESS,2026-08-03T12:29:12Z,6.0,0.0,389.0,0.0,0.0,0.0,0.0,1.48,20.1,0.804,5.0,4.1,258.4,5.0,3
BUS-010,ROUTE-SOUTH,2026-08-29T19:20:08Z,13.0,5.0,800.0,0.0,0.0,0.0,1.0,1.73,39.1,1.564,9.0,5.1,99.9,2.0,-1
BUS-008,ROUTE-SOUTH,2026-08-16T13:48:22Z,7.0,6.0,468.0,1.0,0.0,1.0,1.0,2.46,29.3,1.172,10.0,6.2,78.3,2.0,1
BUS-001,ROUTE-3,2026-08-11T21:54:32Z,15.0,1.0,954.0,0.0,0.0,0.0,0.0,1.51,25.5,1.02,4.0,5.4,279.4,3.0,-1
BUS-017,ROUTE-2,2026-08-31T14:37:33Z,8.0,0.0,517.0,1.0,0.0,1.0,0.0,3.11,11.5,0.46,9.0,8.3,63.2,2.0,19
BUS-007,ROUTE-NORTH,2026-08-12T14:10:15Z,8.0,2.0,490.0,1.0,0.0,1.0,0.0,3.69,11.6,0.464,3.0,8.7,226.1,1.0,16
BUS-004,CAMPUS-EXPRESS,2026-08-27T23:20:22Z,17.0,3.0,1040.0,0.0,1.0,1.0,0.0,3.8,13.5,0.54,8.0,9.3,155.9,5.0,14
BUS-004,ROUTE-2,2026-08-08T17:57:44Z,11.0,5.0,717.0,0.0,0.0,0.0,1.0,0.49,33.5,1.34,1.0,2.0,17.8,2.0,-1
BUS-007,ROUTE-2,2026-08-17T04:52:33Z,22.0,0.0,1372.0,0.0,0.0,0.0,0.0,1.58,22.8,0.912,1.0,4.9,255.6,2.0,-1
BUS-010,ROUTE-1,2026-08-27T21:20:43Z,15.0,3.0,920.0,0.0,0.0,0.0,0.0,2.47,36.5,1.46,4.0,7.6,35.9,1.0,-4
BUS-020,ROUTE-3,2026-08-09T01:14:50Z,19.0,6.0,1154.0,0.0,1.0,1.0,1.0,0.1,29.6,1.184,4.0,2.0,293.7,3.0,0
BUS-017,ROUTE-1,2026-08-29T20:26:26Z,14.0,5.0,866.0,0.0,0.0,0.0,1.0,4.26,31.7,1.268,4.0,10.1,255.7,1.0,-1
BUS-011,ROUTE-3,2026-08-05T20:51:44Z,14.0,2.0,891.0,0.0,0.0,0.0,0.0,3.69,27.2,1.088,9.0,8.6,170.6,3.0,3
BUS-015,CAMPUS-EXPRESS,2026-08-07T15:17:56Z,9.0,4.0,557.0,1.0,0.0,1.0,0.0,4.04,13.1,0.524,9.0,12.0,307.5,5.0,16
BUS-005,ROUTE-3,2026-08-07T13:00:00Z,7.0,4.0,420.0,1.0,0.0,1.0,0.0,3.2,10.2,0.408,3.0,7.3,51.6,3.0,13
BUS-020,ROUTE-SOUTH,2026-08-18T16:07:41Z,10.0,1.0,607.0,1.0,0.0,1.0,0.0,1.03,12.5,0.5,9.0,3.8,108.2,2.0,7
BUS-018,ROUTE-SOUTH,2026-08-23T14:57:37Z,8.0,6.0,537.0,1.0,0.0,1.0,1.0,1.74,28.2,1.128,6.0,5.2,254.9,2.0,0
BUS-005,ROUTE-SOUTH,2026-08-04T20:42:10Z,14.0,1.0,882.0,0.0,0.0,0.0,0.0,1.5,29.5,1.18,9.0,2.8,10.6,2.0,5
BUS-002,ROUTE-1,2026-08-30T13:16:22Z,7.0,6.0,436.0,1.0,0.0,1.0,1.0,3.72,35.0,1.4,9.0,8.9,94.0,1.0,1
BUS-012,ROUTE-SOUTH,2026-08-24T14:54:30Z,8.0,0.0,534.0,1.0,0.0,1.0,0.0,4.04,13.5,0.54,1.0,10.4,99.5,2.0,13
BUS-001,ROUTE-NORTH,2026-08-01T16:45:25Z,10.0,5.0,645.0,1.0,0.0,1.0,1.0,3.01,41.8,1.672,6.0,9.0,207.5,1.0,-3
BUS-009,ROUTE-SOUTH,2026-08-19T14:25:55Z,8.0,2.0,505.0,1.0,0.0,1.0,0.0,0.4,11.6,0.464,8.0,2.0,232.3,2.0,9
BUS-003,ROUTE-1,2026-08-26T19:28:27Z,13.0,2.0,808.0,0.0,0.0,0.0,0.0,0.66,38.0,1.52,8.0,2.9,203.1,1.0,0
BUS-005,ROUTE-2,2026-08-23T14:08:38Z,8.0,6.0,488.0,1.0,0.0,1.0,1.0,3.81,32.3,1.292,10.0,9.1,21.1,2.0,-1
